,ano,ocupacao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
7256,2022,Empregado de empresa privada,SANTA CATARINA,7610361.0,2426295495.4948106,318.81477048129653
7257,2022,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7610361.0,10915164.79525093,1.4342505953726676
7258,2022,Empresário,SANTA CATARINA,7610361.0,1187200880.6336393,155.9979717957715
7259,2022,MEI,SANTA CATARINA,7610361.0,177700098.68649346,23.349759451160523
7260,2022,Outros,SANTA CATARINA,7610361.0,3456571849.693215,454.1928891012154
7261,2022,Servidor ou empregado público,SANTA CATARINA,7610361.0,764589403.1753904,100.4669033670532
7282,2012,Aposentado/pensionista,SERGIPE,2210004.0,52319231.43253364,23.67381752817354
7283,2012,Autônomo,SERGIPE,2210004.0,97062477.5468422,43.91959360564153
7284,2012,Empregado de empresa privada,SERGIPE,2210004.0,78978332.57990499,35.73673739047757
7285,2012,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,1077162.2565607144,0.4874028538232123
7286,2012,Empresário,SERGIPE,2210004.0,99014388.41584867,44.80280959484629
7287,2012,Outros,SERGIPE,2210004.0,634231983.7346301,286.9822786450296
7288,2012,Servidor ou empregado público,SERGIPE,2210004.0,223683811.79026306,101.21421128208956
7308,2013,Aposentado/pensionista,SERGIPE,2210004.0,52864588.15427434,23.920584828929872
7309,2013,Autônomo,SERGIPE,2210004.0,113906644.93401885,51.54137500837955
7310,2013,Empregado de empresa privada,SERGIPE,2210004.0,88658381.91143811,40.116842282384155
7311,2013,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,1158467.3523595545,0.5241924233438285
7312,2013,Empresário,SERGIPE,2210004.0,111936183.11213729,50.649764938044136
7313,2013,Outros,SERGIPE,2210004.0,741057477.8588166,335.31951881481507
7314,2013,Servidor ou empregado público,SERGIPE,2210004.0,253321421.00426683,114.62486991166841
7334,2014,Aposentado/pensionista,SERGIPE,2210004.0,50034032.04906529,22.639792529364332
7335,2014,Autônomo,SERGIPE,2210004.0,108286861.46331418,48.998491162601596
7336,2014,Empregado de empresa privada,SERGIPE,2210004.0,85193243.9764383,38.54890940307723
7337,2014,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,1873007.1833646628,0.8475130286482119
7338,2014,Empresário,SERGIPE,2210004.0,103733102.15594378,46.93797031858032
7339,2014,Outros,SERGIPE,2210004.0,753699804.2508669,341.04001814063093
7340,2014,Servidor ou empregado público,SERGIPE,2210004.0,218424226.50512198,98.83431274564299
7360,2015,Aposentado/pensionista,SERGIPE,2210004.0,43848035.17658591,19.840703988131203
7361,2015,Autônomo,SERGIPE,2210004.0,114747335.39799458,51.92177724474462
7362,2015,Empregado de empresa privada,SERGIPE,2210004.0,86269369.60353667,39.03584319464429
7363,2015,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,1378798.804861202,0.6238897327159597
7364,2015,Empresário,SERGIPE,2210004.0,114219934.12491776,51.683134566687556
7365,2015,Outros,SERGIPE,2210004.0,822468109.1926678,372.15684188475126
7366,2015,Servidor ou empregado público,SERGIPE,2210004.0,211010406.0932101,95.47964894778929
7387,2016,Aposentado/pensionista,SERGIPE,2210004.0,87065048.30734478,39.395878155580164
7388,2016,Autônomo,SERGIPE,2210004.0,65020549.1126961,29.421009696225028
7389,2016,Empregado de empresa privada,SERGIPE,2210004.0,89044521.37099864,40.291565703500375
7390,2016,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,924296.8225432602,0.4182330993714311
7391,2016,Empresário,SERGIPE,2210004.0,119660720.55257384,54.14502442193491
7392,2016,MEI,SERGIPE,2210004.0,6384940.8022027435,2.889108256004398
7393,2016,Outros,SERGIPE,2210004.0,862221615.9491864,390.14482143434424
7394,2016,Servidor ou empregado público,SERGIPE,2210004.0,251716162.81246993,113.89851005358811
7415,2017,Aposentado/pensionista,SERGIPE,2210004.0,106707410.35143471,48.28380869511309
7416,2017,Autônomo,SERGIPE,2210004.0,165152839.82620832,74.72965651926799
7417,2017,Empregado de empresa privada,SERGIPE,2210004.0,134808419.72354499,60.99917453703477
7418,2017,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,716388.0518499278,0.32415690281552784
7419,2017,Empresário,SERGIPE,2210004.0,161134812.26901868,72.91154779313462
7420,2017,MEI,SERGIPE,2210004.0,17485089.92168346,7.91179107444306
7421,2017,Outros,SERGIPE,2210004.0,455092104.5670426,205.92365650335591
7422,2017,Servidor ou empregado público,SERGIPE,2210004.0,225004180.3238716,101.81166202589299
7443,2018,Aposentado/pensionista,SERGIPE,2210004.0,112657171.90652537,50.97600362104565
7444,2018,Autônomo,SERGIPE,2210004.0,146404152.1990548,66.24610281205591
7445,2018,Empregado de empresa privada,SERGIPE,2210004.0,133592680.91471657,60.449067474410256
7446,2018,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,1004350.667373293,0.4544564930078375
7447,2018,Empresário,SERGIPE,2210004.0,138187861.7148024,62.528331041392875
7448,2018,MEI,SERGIPE,2210004.0,19670605.221265607,8.900710234581299
7449,2018,Outros,SERGIPE,2210004.0,449158987.35577464,203.23899294108728
7450,2018,Servidor ou empregado público,SERGIPE,2210004.0,207908189.07815295,94.07593338209024
7471,2019,Aposentado/pensionista,SERGIPE,2210004.0,119003330.93372682,53.84756359433142
7472,2019,Autônomo,SERGIPE,2210004.0,152537003.02496257,69.02114341194068
7473,2019,Empregado de empresa privada,SERGIPE,2210004.0,156744531.97596765,70.92499921989628
7474,2019,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,939640.7211943669,0.42517602737115723
7475,2019,Empresário,SERGIPE,2210004.0,150051776.8734541,67.896608727158
7476,2019,MEI,SERGIPE,2210004.0,24899161.956903588,11.266568728791254
7477,2019,Outros,SERGIPE,2210004.0,543685779.5234555,246.01121967356417
7478,2019,Servidor ou empregado público,SERGIPE,2210004.0,223743714.04760632,101.24131632685113
7499,2020,Aposentado/pensionista,SERGIPE,2210004.0,126985830.0912564,57.45954762582167
7500,2020,Autônomo,SERGIPE,2210004.0,154328228.74222043,69.83165131928287
7501,2020,Empregado de empresa privada,SERGIPE,2210004.0,179162360.58919418,81.06879471222413
7502,2020,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,845445.4291072225,0.38255380040362935
7503,2020,Empresário,SERGIPE,2210004.0,149322807.88645208,67.566759103808
7504,2020,MEI,SERGIPE,2210004.0,30304963.007054877,13.712628125132296
7505,2020,Outros,SERGIPE,2210004.0,514353660.6113636,232.73879169963655
7506,2020,Servidor ou empregado público,SERGIPE,2210004.0,226971033.62536782,102.70163928452972
7527,2021,Aposentado/pensionista,SERGIPE,2210004.0,126571881.78794894,57.2722410402646
7528,2021,Autônomo,SERGIPE,2210004.0,164641357.13961327,74.49821680848237
7529,2021,Empregado de empresa privada,SERGIPE,2210004.0,192232037.88048944,86.98266513566918
7530,2021,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,1035750.1036965142,0.46866435703126064
7531,2021,Empresário,SERGIPE,2210004.0,135249670.6802836,61.198835242055495
7532,2021,MEI,SERGIPE,2210004.0,26935298.41770988,12.187895776527952
7533,2021,Outros,SERGIPE,2210004.0,666796429.9001559,301.7172954891285
7534,2021,Servidor ou empregado público,SERGIPE,2210004.0,235424023.40686882,106.5265146157513
7555,2022,Aposentado/pensionista,SERGIPE,2210004.0,140914710.63728765,63.76219709886844
7556,2022,Autônomo,SERGIPE,2210004.0,206277763.5838765,93.33818562494751
7557,2022,Empregado de empresa privada,SERGIPE,2210004.0,276954193.5198518,125.31841278108628
7558,2022,Empregado de entidades sem fins lucrativos,SERGIPE,2210004.0,1361771.2365405292,0.6161849646156881
7559,2022,Empresário,SERGIPE,2210004.0,176670409.79079893,79.94121720630322
7560,2022,MEI,SERGIPE,2210004.0,41769848.54937868,18.90034975021705
7561,2022,Outros,SERGIPE,2210004.0,917671683.6405468,415.23530438883677
7562,2022,Servidor ou empregado público,SERGIPE,2210004.0,304724781.96791565,137.8842671632792
7583,2012,Aposentado/pensionista,SÃO PAULO,44411238.0,1422222601.405709,32.02393505458481
7584,2012,Autônomo,SÃO PAULO,44411238.0,3657308341.759813,82.35096580193988
7585,2012,Empregado de empresa privada,SÃO PAULO,44411238.0,8831161683.846926,198.84970745122948
7586,2012,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,47639060.46733807,1.0726803082440095
7587,2012,Empresário,SÃO PAULO,44411238.0,7787941813.568068,175.3597099357615
7588,2012,MEI,SÃO PAULO,44411238.0,34672.39600676317,0.0007807122153803317
7589,2012,Outros,SÃO PAULO,44411238.0,22425894869.81695,504.959912844964
7590,2012,Servidor ou empregado público,SÃO PAULO,44411238.0,3143310920.457376,70.7773766733856
7612,2013,Aposentado/pensionista,SÃO PAULO,44411238.0,1383528694.0380359,31.152671178363367
7613,2013,Autônomo,SÃO PAULO,44411238.0,3486663789.020011,78.508592555335
7614,2013,Empregado de empresa privada,SÃO PAULO,44411238.0,9288704725.963465,209.15212329733896
7615,2013,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,49980397.12561916,1.125399772139186
7616,2013,Empresário,SÃO PAULO,44411238.0,7751517806.739533,174.53955700896097
7617,2013,MEI,SÃO PAULO,44411238.0,37268.90601447345,0.0008391773725036318
7618,2013,Outros,SÃO PAULO,44411238.0,22111084718.87411,497.8713882930737
7619,2013,Servidor ou empregado público,SÃO PAULO,44411238.0,3379475723.1133766,76.09505781201993
7641,2014,Aposentado/pensionista,SÃO PAULO,44411238.0,1274110862.7197182,28.68892920120169
7642,2014,Autônomo,SÃO PAULO,44411238.0,3261077806.4653006,73.4291128399821
7643,2014,Empregado de empresa privada,SÃO PAULO,44411238.0,8612181881.768768,193.91897793456621
7644,2014,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,49419415.87541025,1.1127682564356853
7645,2014,Empresário,SÃO PAULO,44411238.0,7091569540.307175,159.67961848546474
7646,2014,MEI,SÃO PAULO,44411238.0,52707.53503639209,0.0011868062546779733
7647,2014,Outros,SÃO PAULO,44411238.0,21195851386.2265,477.26324103431887
7648,2014,Servidor ou empregado público,SÃO PAULO,44411238.0,3157921077.1488724,71.1063509904604
7670,2015,Aposentado/pensionista,SÃO PAULO,44411238.0,1269291183.5946205,28.58040533782509
7671,2015,Autônomo,SÃO PAULO,44411238.0,3458042142.386595,77.86412399462034
7672,2015,Empregado de empresa privada,SÃO PAULO,44411238.0,8194400413.422789,184.51186642044945
7673,2015,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,44271335.85525484,0.9968498481230097
7674,2015,Empresário,SÃO PAULO,44411238.0,8360296597.745936,188.24732149430142
7675,2015,MEI,SÃO PAULO,44411238.0,22099.38258319252,0.0004976078933713247
7676,2015,Outros,SÃO PAULO,44411238.0,21852208751.748943,492.0423238764239
7677,2015,Servidor ou empregado público,SÃO PAULO,44411238.0,3091081039.281684,69.60132566630284
7699,2016,Aposentado/pensionista,SÃO PAULO,44411238.0,1779248083.0721362,40.06301475027866
7700,2016,Autônomo,SÃO PAULO,44411238.0,2154084135.847411,48.5031319290719
7701,2016,Empregado de empresa privada,SÃO PAULO,44411238.0,7221693606.944871,162.60959910518304
7702,2016,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,29408802.944839794,0.6621928203136286
7703,2016,Empresário,SÃO PAULO,44411238.0,7376984218.197416,166.10625036386998
7704,2016,MEI,SÃO PAULO,44411238.0,257219553.86621127,5.791767251933199
7705,2016,Outros,SÃO PAULO,44411238.0,24270877653.70342,546.5030642402587
7706,2016,Servidor ou empregado público,SÃO PAULO,44411238.0,2799317666.987941,63.03174135762531
7728,2017,Aposentado/pensionista,SÃO PAULO,44411238.0,2657374359.1510572,59.835628971907006
7729,2017,Autônomo,SÃO PAULO,44411238.0,3255706948.7059,73.30817818467254
7730,2017,Empregado de empresa privada,SÃO PAULO,44411238.0,9394709934.559082,211.5390238515549
7731,2017,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,52095363.6780426,1.1730221003531267
7732,2017,Empresário,SÃO PAULO,44411238.0,8862213342.946833,199.5488921733466
7733,2017,MEI,SÃO PAULO,44411238.0,429364103.5642087,9.667915665044255
7734,2017,Outros,SÃO PAULO,44411238.0,11945589664.886248,268.9767320804308
7735,2017,Servidor ou empregado público,SÃO PAULO,44411238.0,3271079170.8312488,73.65431179448879
7757,2018,Aposentado/pensionista,SÃO PAULO,44411238.0,2985317298.253245,67.21986219463743
7758,2018,Autônomo,SÃO PAULO,44411238.0,2963910052.080304,66.73783901453736
7759,2018,Empregado de empresa privada,SÃO PAULO,44411238.0,9384949642.949451,211.31925308971236
7760,2018,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,50797500.93540047,1.14379835426791
7761,2018,Empresário,SÃO PAULO,44411238.0,7948012523.706399,178.963993836569
7762,2018,MEI,SÃO PAULO,44411238.0,612859859.011141,13.7996571726089
7763,2018,Outros,SÃO PAULO,44411238.0,11977595739.877113,269.69740721654983
7764,2018,Servidor ou empregado público,SÃO PAULO,44411238.0,2987184283.600649,67.26190077386829
7786,2019,Aposentado/pensionista,SÃO PAULO,44411238.0,3265278997.497346,73.5237103162345
7787,2019,Autônomo,SÃO PAULO,44411238.0,3234592128.026353,72.83273949774498
7788,2019,Empregado de empresa privada,SÃO PAULO,44411238.0,11379723051.170984,256.235213509945
7789,2019,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,59106063.6576524,1.330880793227435
7790,2019,Empresário,SÃO PAULO,44411238.0,8508957450.593338,191.5946916542461
7791,2019,MEI,SÃO PAULO,44411238.0,764022944.9126275,17.20336967216783
7792,2019,Outros,SÃO PAULO,44411238.0,14352484884.674385,323.17236652295946
7793,2019,Servidor ou empregado público,SÃO PAULO,44411238.0,3149916003.919439,70.92610217079377
7815,2020,Aposentado/pensionista,SÃO PAULO,44411238.0,3285265351.636464,73.97373952143519
7816,2020,Autônomo,SÃO PAULO,44411238.0,3382460490.957504,76.16226530225309
7817,2020,Empregado de empresa privada,SÃO PAULO,44411238.0,12395111116.143606,279.09852718232275
7818,2020,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,51806493.441661805,1.1665176602746765
7819,2020,Empresário,SÃO PAULO,44411238.0,9147578130.683079,205.9744006839683
7820,2020,MEI,SÃO PAULO,44411238.0,973650050.2143029,21.923506167837584
7821,2020,Outros,SÃO PAULO,44411238.0,14302653853.720833,322.0503300025285
7822,2020,Servidor ou empregado público,SÃO PAULO,44411238.0,3182411986.5957136,71.65780847171416
7844,2021,Aposentado/pensionista,SÃO PAULO,44411238.0,3588277234.18438,80.79660454825375
7845,2021,Autônomo,SÃO PAULO,44411238.0,3248000670.0615535,73.13465726989087
7846,2021,Empregado de empresa privada,SÃO PAULO,44411238.0,13652181588.966097,307.40376093470076
7847,2021,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,55391865.51233807,1.2472488497694676
7848,2021,Empresário,SÃO PAULO,44411238.0,8363568113.261699,188.32098563119763
7849,2021,MEI,SÃO PAULO,44411238.0,1009260423.343971,22.725338648383794
7850,2021,Outros,SÃO PAULO,44411238.0,16948774547.886507,381.63256218812245
7851,2021,Servidor ou empregado público,SÃO PAULO,44411238.0,3690298327.6296353,83.09379548549481
7873,2022,Aposentado/pensionista,SÃO PAULO,44411238.0,3863155635.2278557,86.98599294232365
7874,2022,Autônomo,SÃO PAULO,44411238.0,3933208906.729934,88.56337008056236
7875,2022,Empregado de empresa privada,SÃO PAULO,44411238.0,18814674097.70042,423.64669270648164
7876,2022,Empregado de entidades sem fins lucrativos,SÃO PAULO,44411238.0,77663801.57304172,1.748742099309227
7877,2022,Empresário,SÃO PAULO,44411238.0,9950712172.930304,224.05842802513868
7878,2022,MEI,SÃO PAULO,44411238.0,1476849203.96428,33.2539526136218
7879,2022,Outros,SÃO PAULO,44411238.0,22432676666.372936,505.1126173598884
7880,2022,Servidor ou empregado público,SÃO PAULO,44411238.0,4674637007.445437,105.2579756377302
7902,2012,Aposentado/pensionista,TOCANTINS,1511460.0,10676859.457692208,7.063937820181948
7903,2012,Autônomo,TOCANTINS,1511460.0,142332323.84368497,94.16876651958039
7904,2012,Empregado de empresa privada,TOCANTINS,1511460.0,42145066.585804336,27.883679743959043
7905,2012,Empregado de entidades sem fins lucrativos,TOCANTINS,1511460.0,920766.7240725321,0.6091902690594075
7906,2012,Empresário,TOCANTINS,1511460.0,173523911.1431177,114.8054934587205
7907,2012,Outros,TOCANTINS,1511460.0,452380294.1974058,299.3002091999827
7908,2012,Servidor ou empregado público,TOCANTINS,1511460.0,207881228.63257548,137.53670532635695
7928,2013,Aposentado/pensionista,TOCANTINS,1511460.0,13835078.015537133,9.153452963053692
7929,2013,Autônomo,TOCANTINS,1511460.0,169994404.3322777,112.47032957026828
7930,2013,Empregado de empresa privada,TOCANTINS,1511460.0,42329933.84991672,28.005990135310707
7931,2013,Empregado de entidades sem fins lucrativos,TOCANTINS,1511460.0,2131401.4711467996,1.4101606864533627
7932,2013,Empresário,TOCANTINS,1511460.0,160780174.92414358,106.37408527128973
7933,2013,Outros,TOCANTINS,1511460.0,528232453.803211,349.4849045315198
7934,2013,Servidor ou empregado público,TOCANTINS,1511460.0,246614291.74558556,163.16296279463933
7954,2014,Aposentado/pensionista,TOCANTINS,1511460.0,10938982.254256628,7.237361395112426
7955,2014,Autônomo,TOCANTINS,1511460.0,175884885.83017495,116.36754252853198
7956,2014,Empregado de empresa privada,TOCANTINS,1511460.0,45709637.53708049,30.242042486787934
7957,2014,Empregado de entidades sem fins lucrativos,TOCANTINS,1511460.0,1552402.0386309656,1.0270877420712197
7958,2014,Empresário,TOCANTINS,1511460.0,173332986.5061398,114.6791754370872
7959,2014,Outros,TOCANTINS,1511460.0,564628731.4374145,373.5651167992633
7960,2014,Servidor ou empregado público,TOCANTINS,1511460.0,208631681.84133384,138.03321413820666
7980,2015,Aposentado/pensionista,TOCANTINS,1511460.0,10937227.798056656,7.2362006259223906
7981,2015,Autônomo,TOCANTINS,1511460.0,180406879.59631315,119.3593476481767
7982,2015,Empregado de empresa privada,TOCANTINS,1511460.0,48413165.350864515,32.030728799216995
7983,2015,Empregado de entidades sem fins lucrativos,TOCANTINS,1511460.0,549855.2598565468,0.36379081143830916
7984,2015,Empresário,TOCANTINS,1511460.0,189313203.04932117,125.25187768734943
7985,2015,Outros,TOCANTINS,1511460.0,582218702.8157507,385.2028520872208
7986,2015,Servidor ou empregado público,TOCANTINS,1511460.0,204433265.42191678,135.25549165834147
8006,2016,Aposentado/pensionista,TOCANTINS,1511460.0,33732473.84568105,22.3178078451835
8007,2016,Autônomo,TOCANTINS,1511460.0,174557971.03065363,115.48963983873449
8008,2016,Empregado de empresa privada,TOCANTINS,1511460.0,56444183.274493314,37.34414623906244
